file_id,segment_id,start_sec,end_sec,timestamp_segment_label,mode,acoustic_distance_from_outside_baseline,ssl_distance_from_outside_baseline,acoustic_distance_from_fabricated_baseline,ssl_distance_from_fabricated_baseline,acoustic_outside_minus_fabricated_margin,ssl_outside_minus_fabricated_margin,acoustic_distance_from_file_median,ssl_distance_from_file_median,acoustic_deviation_percentile_within_file,ssl_deviation_percentile_within_file,combined_distance_from_outside_baseline,combined_distance_from_fabricated_baseline,combined_inside_outside_margin,combined_deviation_score,file_level_acoustic_inside_outside_separation,file_level_ssl_inside_outside_separation,file_level_combined_inside_outside_separation,interpretation_note
phase7c1_collection_manifest_000001_ai_001_fabricated,phase7c1_collection_manifest_000001_ai_001_fabricated_w0000,0.0,4.0,outside_fabricated_region,timestamp_inside_outside,2.664828327758123,0.7473938428804491,3.8446251731189385,1.2695341512885696,-1.1797968453608156,-0.5221403084081205,855.3952540476516,0.6988148517909544,0.9090909090909091,0.48484848484848486,1.706111085319286,2.557079662203754,-0.8509685768844679,0.696969696969697,3.601311193425367,0.7230118625727381,-1.5477662854106122,within-file deviation indicator only; not a confirmed fabricated segment
phase7c1_collection_manifest_000001_ai_001_fabricated,phase7c1_collection_manifest_000001_ai_001_fabricated_w0001,2.0,6.0,outside_fabricated_region,timestamp_inside_outside,0.9987842229411313,0.7373716113173039,6.032250510770433,1.3458480072402932,-5.033466287829302,-0.6084763959229893,1338.219467583521,0.6855668323074886,1.0,0.3939393939393939,0.8680779171292177,3.689049259005363,-2.8209713418761453,0.696969696969697,3.601311193425367,0.7230118625727381,-1.5477662854106122,within-file deviation indicator only; not a confirmed fabricated segment
phase7c1_collection_manifest_000001_ai_001_fabricated,phase7c1_collection_manifest_000001_ai_001_fabricated_w0002,4.0,8.0,outside_fabricated_region,timestamp_inside_outside,0.9045009564460914,0.7477527335623918,5.126842194023538,1.3023500101613559,-4.222341237577446,-0.5545972765989641,1013.1330034799845,0.7219575201510563,0.9393939393939394,0.5151515151515151,0.8261268450042416,3.2145961020924467,-2.388469257088205,0.7272727272727273,3.601311193425367,0.7230118625727381,-1.5477662854106122,within-file deviation indicator only; not a confirmed fabricated segment
phase7c1_collection_manifest_000001_ai_001_fabricated,phase7c1_collection_manifest_000001_ai_001_fabricated_w0003,6.0,10.0,outside_fabricated_region,timestamp_inside_outside,0.7681424237992363,0.519427263102369,5.061267887818069,1.1555239792102483,-4.293125464018832,-0.6360967161078793,734.2136520133264,0.4788287133204078,0.7575757575757576,0.030303030303030304,0.6437848434508027,3.1083959335141587,-2.464611090063356,0.3939393939393939,3.601311193425367,0.7230118625727381,-1.5477662854106122,within-file deviation indicator only; not a confirmed fabricated segment
phase7c1_collection_manifest_000001_ai_001_fabricated,phase7c1_collection_manifest_000001_ai_001_fabricated_w0004,8.0,12.0,outside_fabricated_region,timestamp_inside_outside,0.5219568731915425,0.7684081142146567,5.535646372101702,1.3564523098226406,-5.01368949891016,-0.5880441956079839,1098.6444594390875,0.7818648655903495,0.9696969696969697,0.6363636363636364,0.6451824937030997,3.4460493409621713,-2.800866847259072,0.803030303030303,3.601311193425367,0.7230118625727381,-1.5477662854106122,within-file deviation indicator only; not a confirmed fabricated segment
phase7c1_collection_manifest_000001_ai_001_fabricated,phase7c1_collection_manifest_000001_ai_001_fabricated_w0005,10.0,14.0,outside_fabricated_region,timestamp_inside_outside,0.45807644528307256,0.5782123588834585,5.350210784824218,1.2687279473568411,-4.892134339541145,-0.6905155884733827,753.5982472147243,0.5932703947401995,0.7878787878787878,0.15151515151515152,0.5181444020832655,3.3094693660905294,-2.7913249640072637,0.46969696969696967,3.601311193425367,0.7230118625727381,-1.5477662854106122,within-file deviation indicator only; not a confirmed fabricated segment
phase7c1_collection_manifest_000001_ai_001_fabricated,phase7c1_collection_manifest_000001_ai_001_fabricated_w0006,12.0,16.0,outside_fabricated_region,timestamp_inside_outside,7.466409792165962,0.8678045853106328,4.13064545526429,1.3214374611325435,3.335764336901672,-0.4536328758219107,758.6538169399523,0.9666859842489296,0.8181818181818182,0.7575757575757576,4.1671071887382976,2.7260414581984165,1.441065730539881,0.7878787878787878,3.601311193425367,0.7230118625727381,-1.5477662854106122,within-file deviation indicator only; not a confirmed fabricated segment
phase7c1_collection_manifest_000001_ai_001_fabricated,phase7c1_collection_manifest_000001_ai_001_fabricated_w0007,14.0,18.0,outside_fabricated_region,timestamp_inside_outside,1.0681475993489338,0.9289466237643537,4.750415714629109,1.4034957435357687,-3.6822681152801753,-0.474549119771415,630.0031977896357,0.9678000282918428,0.6363636363636364,0.7878787878787878,0.9985471115566438,3.0769557290824388,-2.078408617525795,0.7121212121212122,3.601311193425367,0.7230118625727381,-1.5477662854106122,within-file deviation indicator only; not a confirmed fabricated segment
phase7c1_collection_manifest_000001_ai_001_fabricated,phase7c1_collection_manifest_000001_ai_001_fabricated_w0008,16.0,20.0,fabricated_region,timestamp_inside_outside,1.4443961485551216,2.358620166243194,4.362707759040833,2.3191048721120464,-2.918311610485712,0.03951529413114763,268.761135386563,2.0341724987690646,0.15151515151515152,1.0,1.901508157399158,3.34090631557644,-1.4393981581772821,0.5757575757575758,3.601311193425367,0.7230118625727381,-1.5477662854106122,within-file deviation indicator only; not a confirmed fabricated segment
phase7c1_collection_manifest_000001_ai_001_fabricated,phase7c1_collection_manifest_000001_ai_001_fabricated_w0009,18.0,22.0,fabricated_region,timestamp_inside_outside,4.454785574783885,1.4257757063284597,0.7592643764462056,0.7666258511638188,3.695521198337679,0.659149855164641,483.3396997065938,1.2200670154929598,0.45454545454545453,0.9393939393939394,2.940280640556172,0.7629451138050122,2.17733552675116,0.696969696969697,3.601311193425367,0.7230118625727381,-1.5477662854106122,within-file deviation indicator only; not a confirmed fabricated segment
phase7c1_collection_manifest_000001_ai_001_fabricated,phase7c1_collection_manifest_000001_ai_001_fabricated_w0010,20.0,24.0,fabricated_region,timestamp_inside_outside,5.708879842243842,1.3046622102526049,0.6621016100165716,0.6752627548784517,5.046778232227271,0.6293994553741532,540.4048582740867,1.24105936688001,0.5454545454545454,0.9696969696969697,3.5067710262482237,0.6686821824475117,2.838088843800712,0.7575757575757576,3.601311193425367,0.7230118625727381,-1.5477662854106122,within-file deviation indicator only; not a confirmed fabricated segment
