file_id,segment_id,prev_segment_id,next_segment_id,acoustic_prev_delta,acoustic_next_delta,ssl_prev_delta,ssl_next_delta,max_acoustic_neighbor_delta,max_ssl_neighbor_delta,combined_neighbor_transition_score,transition_rank_within_file,interpretation_note
phase7c1_collection_manifest_000001_ai_001_fabricated,phase7c1_collection_manifest_000001_ai_001_fabricated_w0000,,phase7c1_collection_manifest_000001_ai_001_fabricated_w0001,,2.667886269767747,,1.00193337512177,2.667886269767747,1.00193337512177,0.696969696969697,9.0,neighbor transition indicator only; not a confirmed fabricated segment
phase7c1_collection_manifest_000001_ai_001_fabricated,phase7c1_collection_manifest_000001_ai_001_fabricated_w0001,phase7c1_collection_manifest_000001_ai_001_fabricated_w0000,phase7c1_collection_manifest_000001_ai_001_fabricated_w0002,2.667886269767747,1.3281458790269538,1.00193337512177,0.733532351634797,2.667886269767747,1.00193337512177,0.696969696969697,9.0,neighbor transition indicator only; not a confirmed fabricated segment
phase7c1_collection_manifest_000001_ai_001_fabricated,phase7c1_collection_manifest_000001_ai_001_fabricated_w0002,phase7c1_collection_manifest_000001_ai_001_fabricated_w0001,phase7c1_collection_manifest_000001_ai_001_fabricated_w0003,1.3281458790269538,0.41852911999769615,0.733532351634797,0.7532328558211878,1.3281458790269538,0.7532328558211878,0.3181818181818182,25.0,neighbor transition indicator only; not a confirmed fabricated segment
phase7c1_collection_manifest_000001_ai_001_fabricated,phase7c1_collection_manifest_000001_ai_001_fabricated_w0003,phase7c1_collection_manifest_000001_ai_001_fabricated_w0002,phase7c1_collection_manifest_000001_ai_001_fabricated_w0004,0.41852911999769615,0.8466013460623242,0.7532328558211878,0.8246324595774025,0.8466013460623242,0.8246324595774025,0.3484848484848485,22.0,neighbor transition indicator only; not a confirmed fabricated segment
phase7c1_collection_manifest_000001_ai_001_fabricated,phase7c1_collection_manifest_000001_ai_001_fabricated_w0004,phase7c1_collection_manifest_000001_ai_001_fabricated_w0003,phase7c1_collection_manifest_000001_ai_001_fabricated_w0005,0.8466013460623242,0.5637122906229236,0.8246324595774025,0.6547069074780049,0.8466013460623242,0.8246324595774025,0.3484848484848485,22.0,neighbor transition indicator only; not a confirmed fabricated segment
phase7c1_collection_manifest_000001_ai_001_fabricated,phase7c1_collection_manifest_000001_ai_001_fabricated_w0005,phase7c1_collection_manifest_000001_ai_001_fabricated_w0004,phase7c1_collection_manifest_000001_ai_001_fabricated_w0006,0.5637122906229236,7.396947492961641,0.6547069074780049,1.0291467815200277,7.396947492961641,1.0291467815200277,0.8409090909090909,6.0,neighbor transition indicator only; not a confirmed fabricated segment
phase7c1_collection_manifest_000001_ai_001_fabricated,phase7c1_collection_manifest_000001_ai_001_fabricated_w0006,phase7c1_collection_manifest_000001_ai_001_fabricated_w0005,phase7c1_collection_manifest_000001_ai_001_fabricated_w0007,7.396947492961641,7.425147861320138,1.0291467815200277,0.9109830576168033,7.425147861320138,1.0291467815200277,0.8636363636363636,4.0,neighbor transition indicator only; not a confirmed fabricated segment
phase7c1_collection_manifest_000001_ai_001_fabricated,phase7c1_collection_manifest_000001_ai_001_fabricated_w0007,phase7c1_collection_manifest_000001_ai_001_fabricated_w0006,phase7c1_collection_manifest_000001_ai_001_fabricated_w0008,7.425147861320138,0.6274212486452418,0.9109830576168033,2.158291989044081,7.425147861320138,2.158291989044081,0.9621212121212122,1.0,neighbor transition indicator only; not a confirmed fabricated segment
phase7c1_collection_manifest_000001_ai_001_fabricated,phase7c1_collection_manifest_000001_ai_001_fabricated_w0008,phase7c1_collection_manifest_000001_ai_001_fabricated_w0007,phase7c1_collection_manifest_000001_ai_001_fabricated_w0009,0.6274212486452418,3.882235795173933,2.158291989044081,2.7402804268756746,3.882235795173933,2.7402804268756746,0.9393939393939394,2.0,neighbor transition indicator only; not a confirmed fabricated segment
phase7c1_collection_manifest_000001_ai_001_fabricated,phase7c1_collection_manifest_000001_ai_001_fabricated_w0009,phase7c1_collection_manifest_000001_ai_001_fabricated_w0008,phase7c1_collection_manifest_000001_ai_001_fabricated_w0010,3.882235795173933,1.38373029832063,2.7402804268756746,0.868672837457423,3.882235795173933,2.7402804268756746,0.9393939393939394,2.0,neighbor transition indicator only; not a confirmed fabricated segment
