chunk_index,start_time,end_time,vad_kept,speech_ratio,evaluated,spoof_probability,attack_probs,attack_type,env_features
0,0.0,4.0,True,0.5685785536159601,True,1.0,"[3.13364375870151e-06, 0.974002480506897, 0.02599433623254299, 2.0805865100985248e-15]",synthesis,"{'rt60': 0.0, 'drr': 0.26220759749412537, 'snr': 11.327591896057129, 'background_level': -30.008861541748047, 'silence_ratio': 0.10317460317460317, 'spectral_tilt': -0.9169630438127225, 'spectral_flatness': 0.034113820642232895, 'spectral_rolloff': 3111.1731150793653, 'cleanliness_score': 0.0, 'high_freq_content': 0.014479417353868484, 'background_consistency': 0.8472656607627869, 'env_stability': 0.5}"
1,3.0,7.0,True,0.48877805486284287,True,0.9999016523361206,"[0.00045737260370515287, 0.9994410872459412, 0.00010125943663297221, 1.9244610882651614e-07]",synthesis,"{'rt60': 0.0, 'drr': 0.18038444221019745, 'snr': 14.92178726196289, 'background_level': -33.61761474609375, 'silence_ratio': 0.10317460317460317, 'spectral_tilt': -0.8864246528561426, 'spectral_flatness': 0.04355664178729057, 'spectral_rolloff': 3172.433035714286, 'cleanliness_score': 0.0, 'high_freq_content': 0.009677057154476643, 'background_consistency': 0.7386773824691772, 'env_stability': 0.5}"
2,6.0,10.0,True,0.4139650872817955,True,1.0,"[1.3804899026581552e-05, 0.9999426603317261, 4.353046460892074e-05, 4.757983937397903e-11]",synthesis,"{'rt60': 0.0, 'drr': 0.2693420946598053, 'snr': 15.641121864318848, 'background_level': -35.566551208496094, 'silence_ratio': 0.10317460317460317, 'spectral_tilt': -0.9952984582400864, 'spectral_flatness': 0.0378173366189003, 'spectral_rolloff': 3161.9543650793653, 'cleanliness_score': 0.0, 'high_freq_content': 0.005197875201702118, 'background_consistency': 0.6975294351577759, 'env_stability': 1.0}"
3,9.0,13.0,True,0.7082294264339152,True,1.0,"[3.6374530054672505e-08, 0.9999974966049194, 2.4523603769921465e-06, 2.273542838944541e-16]",synthesis,"{'rt60': 0.0, 'drr': 0.2587983012199402, 'snr': 9.400233268737793, 'background_level': -26.05184555053711, 'silence_ratio': 0.10317460317460317, 'spectral_tilt': -0.9641893942667464, 'spectral_flatness': 0.026683175936341286, 'spectral_rolloff': 2782.4900793650795, 'cleanliness_score': 0.0, 'high_freq_content': 0.00899431947618723, 'background_consistency': 0.8231722116470337, 'env_stability': 0.5}"
4,12.0,16.0,True,0.6783042394014963,True,0.9999161958694458,"[0.000331413495587185, 0.9995750784873962, 9.347946615889668e-05, 5.41832640976736e-08]",synthesis,"{'rt60': 0.0, 'drr': 0.32499873638153076, 'snr': 11.020827293395996, 'background_level': -27.27519989013672, 'silence_ratio': 0.10317460317460317, 'spectral_tilt': -1.077731376696493, 'spectral_flatness': 0.02137281745672226, 'spectral_rolloff': 2729.1046626984125, 'cleanliness_score': 0.0, 'high_freq_content': 0.004654653836041689, 'background_consistency': 0.6090977191925049, 'env_stability': 0.5}"
5,15.0,19.0,True,0.6483790523690773,True,1.0,"[4.655898919736501e-06, 0.9999681711196899, 2.7214775400352664e-05, 6.173667805274563e-13]",synthesis,"{'rt60': 0.0, 'drr': 0.30559319257736206, 'snr': 15.252223014831543, 'background_level': -33.64676284790039, 'silence_ratio': 0.10317460317460317, 'spectral_tilt': -1.155578011281143, 'spectral_flatness': 0.025391606613993645, 'spectral_rolloff': 2830.7911706349205, 'cleanliness_score': 0.0, 'high_freq_content': 0.0018065330805256963, 'background_consistency': 0.9180243611335754, 'env_stability': 1.0}"
6,18.0,22.0,True,0.5860349127182045,True,1.0,"[2.151649081127971e-09, 0.9999998807907104, 1.0206495204556632e-07, 9.701258234552871e-21]",synthesis,"{'rt60': 0.0, 'drr': 0.3391345739364624, 'snr': 10.721725463867188, 'background_level': -28.348880767822266, 'silence_ratio': 0.10317460317460317, 'spectral_tilt': -1.089874809056273, 'spectral_flatness': 0.025607429444789886, 'spectral_rolloff': 2976.128472222222, 'cleanliness_score': 0.0, 'high_freq_content': 0.0032597118988633156, 'background_consistency': 0.6952111721038818, 'env_stability': 1.0}"
7,21.0,25.0,True,0.5211970074812967,True,0.9998952150344849,"[0.0005343083757907152, 0.9986666440963745, 0.0007989648729562759, 8.142366425545333e-08]",synthesis,"{'rt60': 0.0, 'drr': 0.31797391176223755, 'snr': 18.03424644470215, 'background_level': -39.19403839111328, 'silence_ratio': 0.10317460317460317, 'spectral_tilt': -1.159360693481946, 'spectral_flatness': 0.017912082374095917, 'spectral_rolloff': 2696.9866071428573, 'cleanliness_score': 0.0, 'high_freq_content': 0.001481164712458849, 'background_consistency': 0.7723181247711182, 'env_stability': 1.0}"
8,24.0,28.0,True,0.7356608478802993,True,0.9999998807907104,"[8.243275806307793e-05, 0.8741662502288818, 0.12575125694274902, 2.0698857124828995e-12]",synthesis,"{'rt60': 0.0, 'drr': 0.3151508569717407, 'snr': 8.585807800292969, 'background_level': -24.407920837402344, 'silence_ratio': 0.10317460317460317, 'spectral_tilt': -1.0395700128410004, 'spectral_flatness': 0.019202666357159615, 'spectral_rolloff': 2722.222222222222, 'cleanliness_score': 0.0, 'high_freq_content': 0.003203914500772953, 'background_consistency': 0.937128484249115, 'env_stability': 0.5}"
9,27.0,31.0,True,0.7356608478802993,True,0.9999997615814209,"[1.948683348018676e-05, 0.9999315738677979, 4.898989573121071e-05, 1.77964604858305e-11]",synthesis,"{'rt60': 0.0, 'drr': 0.31594517827033997, 'snr': 11.633527755737305, 'background_level': -25.97405242919922, 'silence_ratio': 0.10317460317460317, 'spectral_tilt': -1.108954442618974, 'spectral_flatness': 0.017427658662199974, 'spectral_rolloff': 2631.9444444444443, 'cleanliness_score': 0.0, 'high_freq_content': 0.0016455648001283407, 'background_consistency': 0.9901178479194641, 'env_stability': 1.0}"
10,30.0,34.0,True,0.6134663341645885,True,0.9999861717224121,"[6.935569399502128e-05, 0.999909520149231, 2.115229108312633e-05, 3.2672986538528903e-10]",synthesis,"{'rt60': 0.0, 'drr': 0.3239300847053528, 'snr': 14.876604080200195, 'background_level': -32.282047271728516, 'silence_ratio': 0.10317460317460317, 'spectral_tilt': -1.106597907598022, 'spectral_flatness': 0.017404263839125633, 'spectral_rolloff': 2567.7083333333335, 'cleanliness_score': 0.0, 'high_freq_content': 0.003351975232362747, 'background_consistency': 0.6081860661506653, 'env_stability': 1.0}"
11,33.0,37.0,True,0.5236907730673317,True,0.9636775851249695,"[0.014140364713966846, 0.9826415181159973, 0.0031183832325041294, 9.984946518670768e-05]",synthesis,"{'rt60': 0.0, 'drr': 0.23159590363502502, 'snr': 18.369342803955078, 'background_level': -38.70476150512695, 'silence_ratio': 0.10317460317460317, 'spectral_tilt': -0.8782561235494396, 'spectral_flatness': 0.029245421290397644, 'spectral_rolloff': 3087.1775793650795, 'cleanliness_score': 0.0, 'high_freq_content': 0.009890971705317497, 'background_consistency': 0.5995582938194275, 'env_stability': 1.0}"
12,36.0,40.0,True,0.6683291770573566,True,0.9963428378105164,"[0.004562192130833864, 0.9919167160987854, 0.003511644434183836, 9.41180405789055e-06]",synthesis,"{'rt60': 0.0, 'drr': 0.296926349401474, 'snr': 9.089030265808105, 'background_level': -26.569185256958008, 'silence_ratio': 0.10317460317460317, 'spectral_tilt': -0.9445509828694523, 'spectral_flatness': 0.022325757890939713, 'spectral_rolloff': 2931.2996031746034, 'cleanliness_score': 0.0, 'high_freq_content': 0.0098455511033535, 'background_consistency': 0.602083146572113, 'env_stability': 0.5}"
13,39.0,43.0,True,0.6159600997506235,True,0.998279333114624,"[0.004367383196949959, 0.9830579161643982, 0.01256361324340105, 1.1169305253133643e-05]",synthesis,"{'rt60': 0.0, 'drr': 0.2971901595592499, 'snr': 15.572973251342773, 'background_level': -30.92963981628418, 'silence_ratio': 0.10317460317460317, 'spectral_tilt': -1.2212780329714488, 'spectral_flatness': 0.017998797819018364, 'spectral_rolloff': 2623.5739087301586, 'cleanliness_score': 0.0, 'high_freq_content': 0.0011327663669362664, 'background_consistency': 0.712540864944458, 'env_stability': 1.0}"
14,42.0,46.0,True,0.655860349127182,True,1.0,"[0.0001050832579494454, 0.9420627355575562, 0.057832129299640656, 1.751383205128576e-10]",synthesis,"{'rt60': 0.0, 'drr': 0.35591235756874084, 'snr': 12.169530868530273, 'background_level': -28.43928337097168, 'silence_ratio': 0.10317460317460317, 'spectral_tilt': -1.090318321943459, 'spectral_flatness': 0.01767687313258648, 'spectral_rolloff': 2775.9176587301586, 'cleanliness_score': 0.0, 'high_freq_content': 0.004392216447740793, 'background_consistency': 0.6592578887939453, 'env_stability': 1.0}"
