chunk_index,start_time,end_time,vad_kept,speech_ratio,evaluated,spoof_probability,attack_probs,attack_type,env_features
0,0.0,4.0,True,0.57356608478803,True,0.045564454048871994,"[0.8115577101707458, 0.18519632518291473, 0.002029408933594823, 0.0012165583902969956]",bonafide,"{'rt60': 0.0, 'drr': 0.27691465616226196, 'snr': 11.034339904785156, 'background_level': -26.44016456604004, 'silence_ratio': 0.10317460317460317, 'spectral_tilt': -0.7413077544540018, 'spectral_flatness': 0.042592085897922516, 'spectral_rolloff': 4117.993551587301, 'cleanliness_score': 0.0, 'high_freq_content': 0.03237267956137657, 'background_consistency': 0.5956910848617554, 'env_stability': 1.0}"
1,3.0,7.0,True,0.5835411471321695,True,0.016545439139008522,"[0.9094043970108032, 0.09013120085000992, 0.00037634492036886513, 8.800389332463965e-05]",bonafide,"{'rt60': 0.0, 'drr': 0.27333149313926697, 'snr': 9.165672302246094, 'background_level': -23.525726318359375, 'silence_ratio': 0.10317460317460317, 'spectral_tilt': -0.91688186720543, 'spectral_flatness': 0.03928858041763306, 'spectral_rolloff': 3870.3497023809523, 'cleanliness_score': 0.0, 'high_freq_content': 0.016059737652540207, 'background_consistency': 0.5801989436149597, 'env_stability': 1.0}"
2,6.0,10.0,True,0.7531172069825436,True,0.004972596652805805,"[0.9633929133415222, 0.036382727324962616, 0.00020724064961541444, 1.7011350792017765e-05]",bonafide,"{'rt60': 0.0, 'drr': 0.19807322323322296, 'snr': 5.213358402252197, 'background_level': -19.35748863220215, 'silence_ratio': 0.10317460317460317, 'spectral_tilt': -0.9845833712618098, 'spectral_flatness': 0.029960254207253456, 'spectral_rolloff': 3330.6671626984125, 'cleanliness_score': 0.0, 'high_freq_content': 0.011648870073258877, 'background_consistency': 0.7754256129264832, 'env_stability': 1.0}"
3,9.0,13.0,True,0.6783042394014963,True,6.976470467634499e-05,"[0.999923825263977, 7.617341907462105e-05, 1.1163424851190484e-08, 2.895571959982135e-08]",bonafide,"{'rt60': 0.0, 'drr': 0.15934915840625763, 'snr': 7.746285438537598, 'background_level': -21.520965576171875, 'silence_ratio': 0.10317460317460317, 'spectral_tilt': -0.8959161870155559, 'spectral_flatness': 0.03251225873827934, 'spectral_rolloff': 3707.34126984127, 'cleanliness_score': 0.0, 'high_freq_content': 0.012401597574353218, 'background_consistency': 0.5336516499519348, 'env_stability': 1.0}"
4,12.0,16.0,True,0.6608478802992519,True,0.009232214652001858,"[0.9525719881057739, 0.04691903665661812, 0.0004546191485133022, 5.429651355370879e-05]",bonafide,"{'rt60': 0.0, 'drr': 0.16480319201946259, 'snr': 7.711254119873047, 'background_level': -22.73874282836914, 'silence_ratio': 0.10317460317460317, 'spectral_tilt': -0.7008992091416127, 'spectral_flatness': 0.03640984743833542, 'spectral_rolloff': 4176.463293650793, 'cleanliness_score': 0.0, 'high_freq_content': 0.024597447365522385, 'background_consistency': 0.8501643538475037, 'env_stability': 1.0}"
5,15.0,19.0,True,0.5411471321695761,True,0.0013484881492331624,"[0.9917912483215332, 0.008187737315893173, 1.2503615835157689e-05, 8.460369826934766e-06]",bonafide,"{'rt60': 0.0, 'drr': 0.15796659886837006, 'snr': 20.774715423583984, 'background_level': -33.884674072265625, 'silence_ratio': 0.10317460317460317, 'spectral_tilt': -0.6943593839022836, 'spectral_flatness': 0.04037700593471527, 'spectral_rolloff': 4236.483134920635, 'cleanliness_score': 0.0, 'high_freq_content': 0.02161487191915512, 'background_consistency': 0.5962775349617004, 'env_stability': 0.5}"
6,18.0,22.0,True,0.5361596009975063,True,0.015663649886846542,"[0.9254434108734131, 0.07341243326663971, 0.0010657422244548798, 7.841785554774106e-05]",bonafide,"{'rt60': 0.0, 'drr': 0.19995911419391632, 'snr': 18.614233016967773, 'background_level': -34.19624710083008, 'silence_ratio': 0.10317460317460317, 'spectral_tilt': -0.7305412844630432, 'spectral_flatness': 0.03511475399136543, 'spectral_rolloff': 3954.4270833333335, 'cleanliness_score': 0.0, 'high_freq_content': 0.0210665725171566, 'background_consistency': 0.5902047753334045, 'env_stability': 1.0}"
7,21.0,25.0,True,0.6259351620947631,True,0.0002247289812657982,"[0.9993886947631836, 0.0006106405635364354, 2.470927142894652e-07, 3.6517940316116437e-07]",bonafide,"{'rt60': 0.0, 'drr': 0.2217145562171936, 'snr': 15.234109878540039, 'background_level': -40.169063568115234, 'silence_ratio': 0.10317460317460317, 'spectral_tilt': -0.6168519849707846, 'spectral_flatness': 0.038455527275800705, 'spectral_rolloff': 4305.617559523809, 'cleanliness_score': 0.0, 'high_freq_content': 0.028620954602956772, 'background_consistency': 0.5311417579650879, 'env_stability': 1.0}"
8,24.0,28.0,True,0.5860349127182045,True,0.0001482583029428497,"[0.9993316531181335, 0.0006680046208202839, 1.9469328549348575e-07, 5.5780560614948627e-08]",bonafide,"{'rt60': 0.0, 'drr': 0.23708249628543854, 'snr': 10.213090896606445, 'background_level': -25.577590942382812, 'silence_ratio': 0.10317460317460317, 'spectral_tilt': -0.8217937099200054, 'spectral_flatness': 0.032152339816093445, 'spectral_rolloff': 4018.1051587301586, 'cleanliness_score': 0.0, 'high_freq_content': 0.016308097168803215, 'background_consistency': 0.7774310111999512, 'env_stability': 1.0}"
9,27.0,31.0,True,0.5561097256857855,True,0.009394396096467972,"[0.943592369556427, 0.056006934493780136, 0.0003462957974988967, 5.4365558753488585e-05]",bonafide,"{'rt60': 0.0, 'drr': 0.1737496256828308, 'snr': 11.758885383605957, 'background_level': -34.754058837890625, 'silence_ratio': 0.10317460317460317, 'spectral_tilt': -0.7388054928586606, 'spectral_flatness': 0.035614386200904846, 'spectral_rolloff': 4175.5952380952385, 'cleanliness_score': 0.0, 'high_freq_content': 0.021129652857780457, 'background_consistency': 0.5588774681091309, 'env_stability': 1.0}"
10,30.0,34.0,True,0.5561097256857855,True,0.03468417376279831,"[0.8469642400741577, 0.1514080911874771, 0.0012426477624103427, 0.00038495429907925427]",bonafide,"{'rt60': 0.0, 'drr': 0.16876861453056335, 'snr': 11.764283180236816, 'background_level': -33.708526611328125, 'silence_ratio': 0.10317460317460317, 'spectral_tilt': -0.8326825832659291, 'spectral_flatness': 0.0350867435336113, 'spectral_rolloff': 4125.248015873016, 'cleanliness_score': 0.0, 'high_freq_content': 0.018957046791911125, 'background_consistency': 0.5281327366828918, 'env_stability': 1.0}"
11,33.0,37.0,False,0.3940149625935162,False,,,,
12,36.0,40.0,True,0.8254364089775561,True,0.00879612099379301,"[0.9435710310935974, 0.056279800832271576, 0.00013895981828682125, 1.022473497869214e-05]",bonafide,"{'rt60': 0.0, 'drr': 0.19637008011341095, 'snr': 4.787497520446777, 'background_level': -18.33283805847168, 'silence_ratio': 0.10317460317460317, 'spectral_tilt': -0.7268773999700112, 'spectral_flatness': 0.02229243330657482, 'spectral_rolloff': 4042.782738095238, 'cleanliness_score': 0.0, 'high_freq_content': 0.02384115196764469, 'background_consistency': 0.9677162766456604, 'env_stability': 1.0}"
13,39.0,43.0,True,0.6758104738154613,True,0.5901002883911133,"[0.14993789792060852, 0.8469709753990173, 0.0026773582212626934, 0.0004138064105063677]",synthesis,"{'rt60': 0.0, 'drr': 0.20849637687206268, 'snr': 6.183951377868652, 'background_level': -20.629547119140625, 'silence_ratio': 0.10317460317460317, 'spectral_tilt': -0.7897425440478486, 'spectral_flatness': 0.020926792174577713, 'spectral_rolloff': 3886.284722222222, 'cleanliness_score': 0.0, 'high_freq_content': 0.01692773401737213, 'background_consistency': 0.8416035771369934, 'env_stability': 1.0}"
