chunk_index,start_time,end_time,vad_kept,speech_ratio,evaluated,spoof_probability,attack_probs,attack_type,env_features
0,0.0,4.0,True,0.49875311720698257,True,0.0010342469904571772,"[0.9980782270431519, 0.0018931716913357377, 6.827843208156992e-06, 2.1869027477805503e-05]",bonafide,"{'rt60': 0.0, 'drr': 0.265908420085907, 'snr': 20.335073471069336, 'background_level': -39.31633377075195, 'silence_ratio': 0.10317460317460317, 'spectral_tilt': -0.9378320995865502, 'spectral_flatness': 0.029720265418291092, 'spectral_rolloff': 2972.718253968254, 'cleanliness_score': 0.0, 'high_freq_content': 0.007213087752461433, 'background_consistency': 0.583488941192627, 'env_stability': 0.5}"
1,3.0,7.0,True,0.6309226932668329,True,0.01851104386150837,"[0.9560898542404175, 0.04291993007063866, 0.00039220278267748654, 0.0005980378482490778]",bonafide,"{'rt60': 0.0, 'drr': 0.22341930866241455, 'snr': 12.728099822998047, 'background_level': -36.16153335571289, 'silence_ratio': 0.10317460317460317, 'spectral_tilt': -1.0029822499494878, 'spectral_flatness': 0.02831457369029522, 'spectral_rolloff': 3098.028273809524, 'cleanliness_score': 0.0, 'high_freq_content': 0.004265356343239546, 'background_consistency': 0.6206729412078857, 'env_stability': 0.5}"
2,6.0,10.0,True,0.7605985037406484,True,0.5708996057510376,"[0.13454970717430115, 0.8608245849609375, 0.0044886101968586445, 0.00013714203669223934]",synthesis,"{'rt60': 0.0, 'drr': 0.22006703913211823, 'snr': 7.012930870056152, 'background_level': -24.23954963684082, 'silence_ratio': 0.10317460317460317, 'spectral_tilt': -1.0718356329205958, 'spectral_flatness': 0.018498454242944717, 'spectral_rolloff': 2743.3035714285716, 'cleanliness_score': 0.0, 'high_freq_content': 0.002577352337539196, 'background_consistency': 0.590165913105011, 'env_stability': 0.5}"
3,9.0,13.0,True,0.683291770573566,True,0.02790137566626072,"[0.9333481192588806, 0.06407583504915237, 0.00021000248671043664, 0.0023660906590521336]",bonafide,"{'rt60': 0.0, 'drr': 0.29116031527519226, 'snr': 9.578438758850098, 'background_level': -26.489303588867188, 'silence_ratio': 0.10317460317460317, 'spectral_tilt': -1.0901081216962565, 'spectral_flatness': 0.023908739909529686, 'spectral_rolloff': 2777.591765873016, 'cleanliness_score': 0.0, 'high_freq_content': 0.002409570850431919, 'background_consistency': 0.9409403204917908, 'env_stability': 0.5}"
4,12.0,16.0,True,0.6134663341645885,True,0.03302355483174324,"[0.895455002784729, 0.10204938799142838, 0.0006769431056454778, 0.0018186841625720263]",bonafide,"{'rt60': 0.0, 'drr': 0.18046535551548004, 'snr': 13.560077667236328, 'background_level': -32.33509063720703, 'silence_ratio': 0.10317460317460317, 'spectral_tilt': -0.8311862766092218, 'spectral_flatness': 0.0367666520178318, 'spectral_rolloff': 3618.9236111111113, 'cleanliness_score': 0.0, 'high_freq_content': 0.0057735987938940525, 'background_consistency': 0.7044868469238281, 'env_stability': 1.0}"
5,15.0,19.0,True,0.5336658354114713,True,0.01815951243042946,"[0.9591249227523804, 0.04013276845216751, 0.00036246111267246306, 0.00037985597737133503]",bonafide,"{'rt60': 0.0, 'drr': 0.18248647451400757, 'snr': 22.771780014038086, 'background_level': -41.114349365234375, 'silence_ratio': 0.10317460317460317, 'spectral_tilt': -0.8490315313930218, 'spectral_flatness': 0.0366266705095768, 'spectral_rolloff': 3158.5441468253966, 'cleanliness_score': 0.0, 'high_freq_content': 0.008907653391361237, 'background_consistency': 0.8746780157089233, 'env_stability': 0.5}"
6,18.0,22.0,True,0.6359102244389028,True,0.009878941811621189,"[0.982489824295044, 0.017004013061523438, 5.82895809202455e-05, 0.00044786231592297554]",bonafide,"{'rt60': 0.0, 'drr': 0.2260473519563675, 'snr': 16.706335067749023, 'background_level': -34.57928466796875, 'silence_ratio': 0.10317460317460317, 'spectral_tilt': -0.9186369017427439, 'spectral_flatness': 0.020428400486707687, 'spectral_rolloff': 3244.0476190476193, 'cleanliness_score': 0.0, 'high_freq_content': 0.0046326834708452225, 'background_consistency': 0.6561753749847412, 'env_stability': 0.5}"
7,21.0,25.0,True,0.7406483790523691,True,0.07429850846529007,"[0.8465392589569092, 0.14050711691379547, 0.0006281990790739655, 0.012325426563620567]",bonafide,"{'rt60': 0.0, 'drr': 0.21042808890342712, 'snr': 10.162561416625977, 'background_level': -26.597240447998047, 'silence_ratio': 0.10317460317460317, 'spectral_tilt': -0.8454668928307972, 'spectral_flatness': 0.0161530002951622, 'spectral_rolloff': 3400.7316468253966, 'cleanliness_score': 0.0, 'high_freq_content': 0.009834208525717258, 'background_consistency': 0.8609747886657715, 'env_stability': 1.0}"
8,24.0,28.0,True,0.6708229426433915,True,0.07250525802373886,"[0.7600646018981934, 0.2279900312423706, 0.0018100679153576493, 0.010135261341929436]",bonafide,"{'rt60': 0.0, 'drr': 0.2264150083065033, 'snr': 9.020081520080566, 'background_level': -26.684972763061523, 'silence_ratio': 0.10317460317460317, 'spectral_tilt': -0.8773105278713931, 'spectral_flatness': 0.025582505390048027, 'spectral_rolloff': 3281.808035714286, 'cleanliness_score': 0.0, 'high_freq_content': 0.006848431657999754, 'background_consistency': 0.8531187772750854, 'env_stability': 1.0}"
9,27.0,31.0,True,0.7356608478802993,True,0.010590936057269573,"[0.9736940860748291, 0.025620730593800545, 4.628189708455466e-05, 0.0006389018963091075]",bonafide,"{'rt60': 0.0, 'drr': 0.20034083724021912, 'snr': 7.494568824768066, 'background_level': -25.06487274169922, 'silence_ratio': 0.10317460317460317, 'spectral_tilt': -0.9177597107336557, 'spectral_flatness': 0.02463614009320736, 'spectral_rolloff': 3272.4454365079364, 'cleanliness_score': 0.0, 'high_freq_content': 0.005934976972639561, 'background_consistency': 0.8834395408630371, 'env_stability': 0.5}"
10,30.0,34.0,True,0.7356608478802993,True,0.016898682340979576,"[0.938696026802063, 0.06065693125128746, 0.00044712264207191765, 0.0001999656087718904]",bonafide,"{'rt60': 0.0, 'drr': 0.22836507856845856, 'snr': 10.658655166625977, 'background_level': -28.86206817626953, 'silence_ratio': 0.10317460317460317, 'spectral_tilt': -0.8965165493218816, 'spectral_flatness': 0.027775797992944717, 'spectral_rolloff': 3343.253968253968, 'cleanliness_score': 0.0, 'high_freq_content': 0.009928260929882526, 'background_consistency': 0.5501015186309814, 'env_stability': 0.5}"
