chunk_index,start_time,end_time,vad_kept,speech_ratio,evaluated,spoof_probability,attack_probs,attack_type,env_features
0,0.0,4.0,True,0.5685785536159601,True,0.999990701675415,"[2.0543020582408644e-05, 0.9999794960021973, 7.977392635361014e-10, 4.481653221276305e-13]",synthesis,"{'rt60': 0.0, 'drr': 0.26220759749412537, 'snr': 11.327591896057129, 'background_level': -30.008861541748047, 'silence_ratio': 0.10317460317460317, 'spectral_tilt': -0.9169630438127225, 'spectral_flatness': 0.034113820642232895, 'spectral_rolloff': 3111.1731150793653, 'cleanliness_score': 0.0, 'high_freq_content': 0.014479417353868484, 'background_consistency': 0.8472656607627869, 'env_stability': 0.5}"
1,3.0,7.0,True,0.48877805486284287,True,0.9996737241744995,"[0.00026119028916582465, 0.9997387528419495, 5.273039960229653e-08, 1.588975895305822e-10]",synthesis,"{'rt60': 0.0, 'drr': 0.18038444221019745, 'snr': 14.92178726196289, 'background_level': -33.61761474609375, 'silence_ratio': 0.10317460317460317, 'spectral_tilt': -0.8864246528561426, 'spectral_flatness': 0.04355664178729057, 'spectral_rolloff': 3172.433035714286, 'cleanliness_score': 0.0, 'high_freq_content': 0.009677057154476643, 'background_consistency': 0.7386773824691772, 'env_stability': 0.5}"
2,6.0,10.0,True,0.4139650872817955,True,0.9999839067459106,"[3.785761145991273e-05, 0.9999620914459229, 2.349229255571572e-09, 9.305378516344387e-12]",synthesis,"{'rt60': 0.0, 'drr': 0.2693420946598053, 'snr': 15.641121864318848, 'background_level': -35.566551208496094, 'silence_ratio': 0.10317460317460317, 'spectral_tilt': -0.9952984582400864, 'spectral_flatness': 0.0378173366189003, 'spectral_rolloff': 3161.9543650793653, 'cleanliness_score': 0.0, 'high_freq_content': 0.005197875201702118, 'background_consistency': 0.6975294351577759, 'env_stability': 1.0}"
3,9.0,13.0,True,0.7082294264339152,True,1.0,"[2.9075599172756483e-07, 0.9999997615814209, 1.635910916279737e-13, 8.064365109769738e-16]",synthesis,"{'rt60': 0.0, 'drr': 0.2587983012199402, 'snr': 9.400233268737793, 'background_level': -26.05184555053711, 'silence_ratio': 0.10317460317460317, 'spectral_tilt': -0.9641893942667464, 'spectral_flatness': 0.026683175936341286, 'spectral_rolloff': 2782.4900793650795, 'cleanliness_score': 0.0, 'high_freq_content': 0.00899431947618723, 'background_consistency': 0.8231722116470337, 'env_stability': 0.5}"
4,12.0,16.0,True,0.6783042394014963,True,0.9940774440765381,"[0.002262839348986745, 0.997734785079956, 2.412408548480016e-06, 2.989693470567545e-08]",synthesis,"{'rt60': 0.0, 'drr': 0.32499873638153076, 'snr': 11.020827293395996, 'background_level': -27.27519989013672, 'silence_ratio': 0.10317460317460317, 'spectral_tilt': -1.077731376696493, 'spectral_flatness': 0.02137281745672226, 'spectral_rolloff': 2729.1046626984125, 'cleanliness_score': 0.0, 'high_freq_content': 0.004654653836041689, 'background_consistency': 0.6090977191925049, 'env_stability': 0.5}"
5,15.0,19.0,True,0.6483790523690773,True,0.9999942779541016,"[9.497683095105458e-06, 0.9999904632568359, 1.367454205425389e-10, 1.3426244072753846e-15]",synthesis,"{'rt60': 0.0, 'drr': 0.30559319257736206, 'snr': 15.252223014831543, 'background_level': -33.64676284790039, 'silence_ratio': 0.10317460317460317, 'spectral_tilt': -1.155578011281143, 'spectral_flatness': 0.025391606613993645, 'spectral_rolloff': 2830.7911706349205, 'cleanliness_score': 0.0, 'high_freq_content': 0.0018065330805256963, 'background_consistency': 0.9180243611335754, 'env_stability': 1.0}"
6,18.0,22.0,True,0.5860349127182045,True,1.0,"[5.8496620880532646e-08, 1.0, 4.741504514997651e-15, 2.220971931392695e-19]",synthesis,"{'rt60': 0.0, 'drr': 0.3391345739364624, 'snr': 10.721725463867188, 'background_level': -28.348880767822266, 'silence_ratio': 0.10317460317460317, 'spectral_tilt': -1.089874809056273, 'spectral_flatness': 0.025607429444789886, 'spectral_rolloff': 2976.128472222222, 'cleanliness_score': 0.0, 'high_freq_content': 0.0032597118988633156, 'background_consistency': 0.6952111721038818, 'env_stability': 1.0}"
7,21.0,25.0,True,0.5211970074812967,True,0.9994418025016785,"[0.0004189483297523111, 0.9995809197425842, 1.0988222953756122e-07, 1.4495949995918522e-09]",synthesis,"{'rt60': 0.0, 'drr': 0.31797391176223755, 'snr': 18.03424644470215, 'background_level': -39.19403839111328, 'silence_ratio': 0.10317460317460317, 'spectral_tilt': -1.159360693481946, 'spectral_flatness': 0.017912082374095917, 'spectral_rolloff': 2696.9866071428573, 'cleanliness_score': 0.0, 'high_freq_content': 0.001481164712458849, 'background_consistency': 0.7723181247711182, 'env_stability': 1.0}"
8,24.0,28.0,True,0.7356608478802993,True,0.9997498393058777,"[0.0001308397768298164, 0.9998691082000732, 1.365027824107301e-08, 1.2518723037369117e-12]",synthesis,"{'rt60': 0.0, 'drr': 0.3151508569717407, 'snr': 8.585807800292969, 'background_level': -24.407920837402344, 'silence_ratio': 0.10317460317460317, 'spectral_tilt': -1.0395700128410004, 'spectral_flatness': 0.019202666357159615, 'spectral_rolloff': 2722.222222222222, 'cleanliness_score': 0.0, 'high_freq_content': 0.003203914500772953, 'background_consistency': 0.937128484249115, 'env_stability': 0.5}"
9,27.0,31.0,True,0.7356608478802993,True,0.9998980760574341,"[8.061209518928081e-05, 0.9999194145202637, 4.81069495350539e-09, 2.5936259975649356e-13]",synthesis,"{'rt60': 0.0, 'drr': 0.31594517827033997, 'snr': 11.633527755737305, 'background_level': -25.97405242919922, 'silence_ratio': 0.10317460317460317, 'spectral_tilt': -1.108954442618974, 'spectral_flatness': 0.017427658662199974, 'spectral_rolloff': 2631.9444444444443, 'cleanliness_score': 0.0, 'high_freq_content': 0.0016455648001283407, 'background_consistency': 0.9901178479194641, 'env_stability': 1.0}"
10,30.0,34.0,True,0.6134663341645885,True,0.9979531764984131,"[0.0008295888546854258, 0.9991700649261475, 3.2031681485023e-07, 8.720230093572923e-10]",synthesis,"{'rt60': 0.0, 'drr': 0.3239300847053528, 'snr': 14.876604080200195, 'background_level': -32.282047271728516, 'silence_ratio': 0.10317460317460317, 'spectral_tilt': -1.106597907598022, 'spectral_flatness': 0.017404263839125633, 'spectral_rolloff': 2567.7083333333335, 'cleanliness_score': 0.0, 'high_freq_content': 0.003351975232362747, 'background_consistency': 0.6081860661506653, 'env_stability': 1.0}"
11,33.0,37.0,True,0.5236907730673317,True,0.9266363382339478,"[0.018438128754496574, 0.9814490675926208, 8.741033525438979e-05, 2.5437859221710823e-05]",synthesis,"{'rt60': 0.0, 'drr': 0.23159590363502502, 'snr': 18.369342803955078, 'background_level': -38.70476150512695, 'silence_ratio': 0.10317460317460317, 'spectral_tilt': -0.8782561235494396, 'spectral_flatness': 0.029245421290397644, 'spectral_rolloff': 3087.1775793650795, 'cleanliness_score': 0.0, 'high_freq_content': 0.009890971705317497, 'background_consistency': 0.5995582938194275, 'env_stability': 1.0}"
12,36.0,40.0,True,0.6683291770573566,True,0.9977872371673584,"[0.0009584643412381411, 0.9990410208702087, 4.552032351057278e-07, 3.38787914389016e-10]",synthesis,"{'rt60': 0.0, 'drr': 0.296926349401474, 'snr': 9.089030265808105, 'background_level': -26.569185256958008, 'silence_ratio': 0.10317460317460317, 'spectral_tilt': -0.9445509828694523, 'spectral_flatness': 0.022325757890939713, 'spectral_rolloff': 2931.2996031746034, 'cleanliness_score': 0.0, 'high_freq_content': 0.0098455511033535, 'background_consistency': 0.602083146572113, 'env_stability': 0.5}"
13,39.0,43.0,True,0.6159600997506235,True,0.9963924288749695,"[0.001403497182764113, 0.9985955357551575, 9.436828349862481e-07, 4.875219339339765e-09]",synthesis,"{'rt60': 0.0, 'drr': 0.2971901595592499, 'snr': 15.572973251342773, 'background_level': -30.92963981628418, 'silence_ratio': 0.10317460317460317, 'spectral_tilt': -1.2212780329714488, 'spectral_flatness': 0.017998797819018364, 'spectral_rolloff': 2623.5739087301586, 'cleanliness_score': 0.0, 'high_freq_content': 0.0011327663669362664, 'background_consistency': 0.712540864944458, 'env_stability': 1.0}"
14,42.0,46.0,True,0.655860349127182,True,0.9941232800483704,"[0.00391475111246109, 0.9960667490959167, 1.2484154467529152e-05, 6.036942522769095e-06]",synthesis,"{'rt60': 0.0, 'drr': 0.35591235756874084, 'snr': 12.169530868530273, 'background_level': -28.43928337097168, 'silence_ratio': 0.10317460317460317, 'spectral_tilt': -1.090318321943459, 'spectral_flatness': 0.01767687313258648, 'spectral_rolloff': 2775.9176587301586, 'cleanliness_score': 0.0, 'high_freq_content': 0.004392216447740793, 'background_consistency': 0.6592578887939453, 'env_stability': 1.0}"
