chunk_index,start_time,end_time,vad_kept,speech_ratio,evaluated,spoof_probability,attack_probs,attack_type,env_features
0,0.0,4.0,True,0.5461346633416458,True,0.9996923208236694,"[0.0005965037271380424, 0.9994032382965088, 1.7317618983270222e-07, 1.6268397473595542e-07]",synthesis,"{'rt60': 0.0, 'drr': 0.18332166969776154, 'snr': 13.939149856567383, 'background_level': -34.5093879699707, 'silence_ratio': 0.10317460317460317, 'spectral_tilt': -1.0352264719398712, 'spectral_flatness': 0.011920117773115635, 'spectral_rolloff': 2861.7311507936506, 'cleanliness_score': 0.0, 'high_freq_content': 0.0037808932829648256, 'background_consistency': 0.5950466394424438, 'env_stability': 1.0}"
1,3.0,7.0,True,0.5835411471321695,True,0.9972690939903259,"[0.0011717933230102062, 0.9988276362419128, 5.878017077520781e-07, 5.541843428602533e-09]",synthesis,"{'rt60': 0.0, 'drr': 0.1476866751909256, 'snr': 10.344047546386719, 'background_level': -25.578872680664062, 'silence_ratio': 0.10317460317460317, 'spectral_tilt': -0.9415913450211194, 'spectral_flatness': 0.013441368006169796, 'spectral_rolloff': 3189.2981150793653, 'cleanliness_score': 0.0, 'high_freq_content': 0.00409999955445528, 'background_consistency': 0.6098228096961975, 'env_stability': 0.5}"
2,6.0,10.0,True,0.5461346633416458,True,0.9475268721580505,"[0.015158096328377724, 0.9847255349159241, 7.116221240721643e-05, 4.5233457058202475e-05]",synthesis,"{'rt60': 0.0, 'drr': 0.24308352172374725, 'snr': 11.78408432006836, 'background_level': -29.338756561279297, 'silence_ratio': 0.10317460317460317, 'spectral_tilt': -1.049374157735584, 'spectral_flatness': 0.01248873583972454, 'spectral_rolloff': 2818.2663690476193, 'cleanliness_score': 0.0, 'high_freq_content': 0.004722178913652897, 'background_consistency': 0.6187912821769714, 'env_stability': 1.0}"
3,9.0,13.0,True,0.7381546134663342,True,0.9901401400566101,"[0.004285376984626055, 0.995704710483551, 7.756340892228764e-06, 2.1204655240580905e-06]",synthesis,"{'rt60': 0.0, 'drr': 0.16658487915992737, 'snr': 7.100009918212891, 'background_level': -20.640029907226562, 'silence_ratio': 0.10317460317460317, 'spectral_tilt': -1.126996967200148, 'spectral_flatness': 0.008024881593883038, 'spectral_rolloff': 2465.9598214285716, 'cleanliness_score': 0.0, 'high_freq_content': 0.0009042272577062249, 'background_consistency': 0.8297420144081116, 'env_stability': 1.0}"
4,12.0,16.0,True,0.5112219451371571,True,0.5118995904922485,"[0.29528436064720154, 0.6511306166648865, 0.0006434136303141713, 0.052941564470529556]",synthesis,"{'rt60': 0.0, 'drr': 0.13744911551475525, 'snr': 13.392364501953125, 'background_level': -27.127113342285156, 'silence_ratio': 0.10317460317460317, 'spectral_tilt': -1.037974416569782, 'spectral_flatness': 0.014307025820016861, 'spectral_rolloff': 2808.469742063492, 'cleanliness_score': 0.0, 'high_freq_content': 0.0019098364282399416, 'background_consistency': 0.5877057313919067, 'env_stability': 1.0}"
5,15.0,19.0,True,0.4837905236907731,True,0.9866234660148621,"[0.13392587006092072, 0.8092554211616516, 3.9015887409732386e-08, 0.0568186454474926]",synthesis,"{'rt60': 0.0, 'drr': 0.22112371027469635, 'snr': 12.116273880004883, 'background_level': -30.443397521972656, 'silence_ratio': 0.10317460317460317, 'spectral_tilt': -1.0942057790194186, 'spectral_flatness': 0.012661831453442574, 'spectral_rolloff': 2707.093253968254, 'cleanliness_score': 0.0, 'high_freq_content': 0.001902329153381288, 'background_consistency': 0.6101436018943787, 'env_stability': 1.0}"
6,18.0,22.0,True,0.7306733167082294,True,0.5853678584098816,"[0.19419652223587036, 0.7667506337165833, 0.000925141095649451, 0.03812769800424576]",synthesis,"{'rt60': 0.0, 'drr': 0.15357452630996704, 'snr': 6.513190746307373, 'background_level': -21.548274993896484, 'silence_ratio': 0.10317460317460317, 'spectral_tilt': -1.139899363237923, 'spectral_flatness': 0.008583929389715195, 'spectral_rolloff': 2543.154761904762, 'cleanliness_score': 0.0, 'high_freq_content': 0.001117883948609233, 'background_consistency': 0.8484520316123962, 'env_stability': 1.0}"
7,21.0,25.0,False,0.38403990024937656,False,,,,
8,24.0,28.0,True,0.5660847880299252,True,0.927822470664978,"[0.037129975855350494, 0.9604041576385498, 1.214344138134038e-05, 0.002453775145113468]",synthesis,"{'rt60': 0.0, 'drr': 0.1929013729095459, 'snr': 15.302661895751953, 'background_level': -30.344730377197266, 'silence_ratio': 0.10317460317460317, 'spectral_tilt': -1.2168039790923653, 'spectral_flatness': 0.0095319589599967, 'spectral_rolloff': 2573.784722222222, 'cleanliness_score': 0.0, 'high_freq_content': 0.0005029893363825977, 'background_consistency': 0.5992928147315979, 'env_stability': 1.0}"
9,27.0,31.0,True,0.7406483790523691,True,0.9987157583236694,"[0.0009317264193668962, 0.9990680813789368, 2.0338626427474082e-07, 5.30564747691642e-08]",synthesis,"{'rt60': 0.0, 'drr': 0.16847994923591614, 'snr': 7.345802307128906, 'background_level': -20.405080795288086, 'silence_ratio': 0.10317460317460317, 'spectral_tilt': -1.2092455950576793, 'spectral_flatness': 0.005894524976611137, 'spectral_rolloff': 2523.189484126984, 'cleanliness_score': 0.0, 'high_freq_content': 0.0003525328356772661, 'background_consistency': 0.8888577818870544, 'env_stability': 1.0}"
