chunk_index,start_time,end_time,vad_kept,speech_ratio,evaluated,spoof_probability,attack_probs,attack_type,env_features
0,0.0,4.0,True,0.685785536159601,True,0.8661325573921204,"[0.06247298792004585, 1.4263785487855785e-05, 9.812255175045692e-13, 0.9375127553939819]",replay,"{'rt60': 0.0, 'drr': 0.40639016032218933, 'snr': 5.380769729614258, 'background_level': -27.50821876525879, 'silence_ratio': 0.10317460317460317, 'spectral_tilt': -0.3572602207792713, 'spectral_flatness': 0.08377072960138321, 'spectral_rolloff': 5695.746527777777, 'cleanliness_score': 0.0, 'high_freq_content': 0.3502208888530731, 'background_consistency': 0.9728991389274597, 'env_stability': 1.0}"
1,3.0,7.0,True,0.5586034912718204,True,0.4828558564186096,"[0.4172841012477875, 0.3768007159233093, 0.0010521725052967668, 0.20486301183700562]",bonafide,"{'rt60': 0.0, 'drr': 0.3477633595466614, 'snr': 7.136371612548828, 'background_level': -30.794105529785156, 'silence_ratio': 0.10317460317460317, 'spectral_tilt': -0.40687195502492035, 'spectral_flatness': 0.0801108106970787, 'spectral_rolloff': 5377.976190476191, 'cleanliness_score': 0.0, 'high_freq_content': 0.3053925931453705, 'background_consistency': 0.7814827561378479, 'env_stability': 1.0}"
2,6.0,10.0,True,0.5885286783042394,True,0.010189337655901909,"[0.9748787879943848, 0.024621061980724335, 0.00012042714661220089, 0.0003797383978962898]",bonafide,"{'rt60': 0.0, 'drr': 0.3715730309486389, 'snr': 7.289558410644531, 'background_level': -31.107894897460938, 'silence_ratio': 0.10317460317460317, 'spectral_tilt': -0.40274156981035375, 'spectral_flatness': 0.08291657269001007, 'spectral_rolloff': 5390.625, 'cleanliness_score': 0.0, 'high_freq_content': 0.36569470167160034, 'background_consistency': 0.8061884045600891, 'env_stability': 1.0}"
3,9.0,13.0,True,0.4463840399002494,True,0.11711697280406952,"[0.8599244952201843, 0.07307691127061844, 0.00020089521422050893, 0.06679771095514297]",bonafide,"{'rt60': 0.0, 'drr': 0.40906524658203125, 'snr': 7.226562976837158, 'background_level': -31.309520721435547, 'silence_ratio': 0.10317460317460317, 'spectral_tilt': -0.4613376228629338, 'spectral_flatness': 0.06717834621667862, 'spectral_rolloff': 4955.357142857143, 'cleanliness_score': 0.0, 'high_freq_content': 0.35365575551986694, 'background_consistency': 0.9699992537498474, 'env_stability': 1.0}"
4,12.0,16.0,True,0.5461346633416458,True,0.13695429265499115,"[0.7218432426452637, 0.20211942493915558, 0.0005108853802084923, 0.07552651315927505]",bonafide,"{'rt60': 0.0, 'drr': 0.3208732008934021, 'snr': 7.141506195068359, 'background_level': -30.907297134399414, 'silence_ratio': 0.10317460317460317, 'spectral_tilt': -0.4791869153633887, 'spectral_flatness': 0.06907057017087936, 'spectral_rolloff': 5113.963293650793, 'cleanliness_score': 0.0, 'high_freq_content': 0.28332293033599854, 'background_consistency': 0.8072419166564941, 'env_stability': 1.0}"
5,15.0,19.0,True,0.6109725685785536,True,0.26654815673828125,"[0.5728185176849365, 0.19215144217014313, 0.0005190377123653889, 0.23451101779937744]",bonafide,"{'rt60': 0.0, 'drr': 0.2832217216491699, 'snr': 6.367883205413818, 'background_level': -29.764860153198242, 'silence_ratio': 0.10317460317460317, 'spectral_tilt': -0.3919434813275889, 'spectral_flatness': 0.07604062557220459, 'spectral_rolloff': 5375.682043650793, 'cleanliness_score': 0.0, 'high_freq_content': 0.3397139608860016, 'background_consistency': 0.8407756686210632, 'env_stability': 1.0}"
6,18.0,22.0,True,0.6982543640897756,True,0.16026602685451508,"[0.7189409732818604, 0.09140307456254959, 0.0002685283252503723, 0.18938744068145752]",bonafide,"{'rt60': 0.0, 'drr': 0.4289047122001648, 'snr': 4.62379264831543, 'background_level': -26.80934715270996, 'silence_ratio': 0.10317460317460317, 'spectral_tilt': -0.28715351778381937, 'spectral_flatness': 0.08777601271867752, 'spectral_rolloff': 5667.224702380952, 'cleanliness_score': 0.0, 'high_freq_content': 0.3631845712661743, 'background_consistency': 0.8699294328689575, 'env_stability': 1.0}"
7,21.0,25.0,True,0.5910224438902744,True,0.07668379694223404,"[0.8461954593658447, 0.14045006036758423, 0.0003669925790745765, 0.012987567111849785]",bonafide,"{'rt60': 0.0, 'drr': 0.3598463237285614, 'snr': 5.939303398132324, 'background_level': -30.33401107788086, 'silence_ratio': 0.10317460317460317, 'spectral_tilt': -0.35682987228527685, 'spectral_flatness': 0.09985405951738358, 'spectral_rolloff': 5507.564484126984, 'cleanliness_score': 0.0, 'high_freq_content': 0.3225175142288208, 'background_consistency': 0.9040683507919312, 'env_stability': 1.0}"
8,24.0,28.0,True,0.4763092269326683,True,0.07172112166881561,"[0.8809378147125244, 0.10207559168338776, 0.00025801046285778284, 0.016728600487113]",bonafide,"{'rt60': 0.0, 'drr': 0.3692595064640045, 'snr': 6.916091442108154, 'background_level': -30.88783073425293, 'silence_ratio': 0.10317460317460317, 'spectral_tilt': -0.28371901069677835, 'spectral_flatness': 0.0952635109424591, 'spectral_rolloff': 5384.672619047619, 'cleanliness_score': 0.0, 'high_freq_content': 0.4237522780895233, 'background_consistency': 0.983625590801239, 'env_stability': 1.0}"
9,27.0,31.0,True,0.5261845386533666,True,0.13318955898284912,"[0.7906302213668823, 0.10229988396167755, 0.0002784988027997315, 0.10679138451814651]",bonafide,"{'rt60': 0.0, 'drr': 0.4171413481235504, 'snr': 7.035148620605469, 'background_level': -30.95074462890625, 'silence_ratio': 0.10317460317460317, 'spectral_tilt': -0.36547734309755775, 'spectral_flatness': 0.09120382368564606, 'spectral_rolloff': 5317.212301587301, 'cleanliness_score': 0.0, 'high_freq_content': 0.3187272846698761, 'background_consistency': 0.9356393814086914, 'env_stability': 1.0}"
